RA,Fase,Turma,Nome,Ano nasc,Idade 22,Genero,Ano ingresso,Instituição de ensino,Pedra 20,Pedra 21,Pedra,INDE,Cg,Cf,Ct,Nº Av,Avaliador1,Rec Av1,Avaliador2,Rec Av2,Avaliador3,Rec Av3,Avaliador4,Rec Av4,IAA,IEG,IPS,Rec Psicologia,IDA,Matem,Portug,Inglês,Indicado,IPV,IAN,Fase ideal,Defas,Destaque IEG,Destaque IDA,Destaque IPV,ANO,Atingiu_PV,INDE 2023,Nome Anonimizado,Data de Nasc,Idade,Pedra 22,Pedra 23,INDE 22,IPP,Mat,Por,Ing,Fase Ideal,Destaque IPV.1,INDE 23,Avaliador5,Avaliador6,Escola,Ativo/ Inativo,Ativo/ Inativo.1,Pedra_Ordem,EM_RISCO
RA-283,4,4N,,,,Masculino,2021,Pública,Ágata,Ágata,AMETISTA,7.944430952,,,,5.0,Avaliador-21,,Avaliador-5,,Avaliador-17,,Avaliador-23,,8.8,9.8,6.9,,8.0,,,,,7.7,5.0,,-2,,,,2024,,,Aluno-283,27/06/2008,16,Ametista,Ametista,"7,131",7.8,"6,5","8,0","9,5",Fase 6 (2° EM),,"7,549025",Avaliador-5,,EE Maria André Schunck Dona,Cursando,Cursando,AMETISTA,0
RA-459,4,4N,,,,Masculino,2021,Pública,Ametista,Ametista,AMETISTA,7.233804589,,,,5.0,Avaliador-21,,Avaliador-5,,Avaliador-17,,Avaliador-23,,7.9,8.5,5.6,,4.7,,,,,7.4,10.0,,0,,,,2024,,,Aluno-459,20/04/2010,14,Ametista,Topázio,"7,280",7.8,"0,0","6,0",8,Fase 4 (9° ano),,"8,240016667",Avaliador-5,,EE Donizetti Aparecido Leite Professor,Cursando,Cursando,AMETISTA,0
RA-454,4,4R,,,,Masculino,2021,Pública,Quartzo,Ágata,QUARTZO,5.852294347,,,,6.0,Avaliador-23,,Avaliador-22,,Avaliador-17,,Avaliador-1,,9.6,6.6,6.3,,3.7,,,,,5.8,5.0,,-2,,,,2024,,,Aluno-454,18/09/2007,17,Quartzo,Quartzo,"5,561",5.4,"3,0","2,0",6,Fase 6 (2° EM),,"4,603416667",Avaliador-5,Avaliador-26,EE Paschoal Carlos Magno,Cursando,Cursando,QUARTZO,1
RA-1595,4,4R,,,,Masculino,2024,Pública,,,AGATA,6.659930423,,,,6.0,Avaliador-23,,Avaliador-22,,Avaliador-17,,Avaliador-1,,8.3,7.9,6.3,,2.3,,,,,7.0,10.0,,0,,,,2024,,,Aluno-1595,23/02/2010,14,,,,7.4,"3,0","0,0",4,Fase 4 (9° ano),,,Avaliador-5,Avaliador-26,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,Cursando,AGATA,0
RA-1596,4,4R,,,,Feminino,2024,Pública,,,AMETISTA,7.261016667,,,,6.0,Avaliador-23,,Avaliador-22,,Avaliador-17,,Avaliador-1,,8.8,10.0,7.5,,3.3,,,,,8.2,5.0,,-2,,,,2024,,,Aluno-1596,07/07/2007,17,,,,8.2,"5,0","0,0",5,Fase 6 (2° EM),,,Avaliador-5,Avaliador-26,EE Donizetti Aparecido Leite Professor,Cursando,Cursando,AMETISTA,0
RA-170,4,4R,,,,Feminino,2021,Privada - Programa de Apadrinhamento,Ametista,Ametista,AMETISTA,7.646383333,,,,6.0,Avaliador-23,,Avaliador-22,,Avaliador-17,,Avaliador-1,,9.2,8.5,5.6,,8.0,,,,,8.0,5.0,,-1,,,,2024,,,Aluno-170,23/10/2008,16,Ágata,Ametista,"7,007",7.6,"10,0","6,5","7,5",Fase 5 (1° EM),,"7,062433333",Avaliador-5,Avaliador-26,Colégio Arco Íris Evolução,Cursando,Cursando,AMETISTA,0
RA-1597,4,4R,,,,Feminino,2024,Pública,,,AGATA,6.718706349,,,,6.0,Avaliador-23,,Avaliador-22,,Avaliador-17,,Avaliador-1,,7.5,8.4,7.5,,2.8,,,,,8.3,5.0,,-1,,,,2024,,,Aluno-1597,01/06/2008,16,,,,8.1,"2,0","0,0","6,5",Fase 5 (1° EM),,,Avaliador-5,Avaliador-26,EE Donizetti Aparecido Leite Professor,Cursando,Cursando,AGATA,0
RA-1171,4,4R,,,,Masculino,2023,Pública,,,AMETISTA,7.623681746,,,,6.0,Avaliador-23,,Avaliador-22,,Avaliador-17,,Avaliador-1,,8.3,7.2,7.5,,7.5,,,,,8.6,5.0,,-1,,,,2024,,,Aluno-1171,24/04/2009,15,,Ametista,,8.6,"5,0","9,5",8,Fase 5 (1° EM),,"7,856033333",Avaliador-5,Avaliador-26,EE Donizetti Aparecido Leite Professor,Cursando,Cursando,AMETISTA,0
RA-116,5,5A,,,,Feminino,2021,Pública,Ametista,Ágata,AGATA,6.337470707,,,,5.0,Avaliador-23,,Avaliador-24,,Avaliador-26,,Avaliador-1,,8.3,7.5,5.6,,4.5,,,,,6.7,5.0,,-2,,,,2024,,,Aluno-116,31/08/2006,18,Ágata,Agata,"6,854",6.9,"6,5","2,0",5,Fase 7 (3° EM),,"6,433075",Avaliador-7,,EE Joaquim Mendes Feliz,Cursando,Cursando,AGATA,0
RA-217,5,5A,,,,Feminino,2021,Privada - Programa de Apadrinhamento,,Ametista,AMETISTA,7.42091645,,,,5.0,Avaliador-23,,Avaliador-24,,Avaliador-26,,Avaliador-1,,8.3,8.9,6.3,,7.8,,,,,7.0,5.0,,-1,,,,2024,,,Aluno-217,06/11/2007,17,Ametista,Agata,"7,397",7.1,"9,0","7,0","7,5",Fase 6 (2° EM),,"6,96965",Avaliador-7,,Colégio Arco Íris Evolução,Cursando,Cursando,AMETISTA,0
RA-103,5,5A,,,,Feminino,2021,Privada - Programa de Apadrinhamento,Ágata,Ametista,TOPAZIO,8.775268254,,,,5.0,Avaliador-23,,Avaliador-24,,Avaliador-26,,Avaliador-1,,8.3,9.6,6.3,,9.2,,,,,8.9,10.0,,0,,,,2024,,,Aluno-103,17/05/2009,15,Topázio,Topázio,"8,107",7.9,"9,0","9,0","9,5",Fase 5 (1° EM),,"8,0239",Avaliador-7,,Colégio Arco Íris Evolução,Cursando,Cursando,TOPAZIO,0
RA-178,5,5A,,,,Feminino,2021,Privada - Programa de Apadrinhamento,Ametista,Ametista,AMETISTA,7.234168831,,,,5.0,Avaliador-23,,Avaliador-24,,Avaliador-26,,Avaliador-1,,9.6,8.7,6.3,,4.2,,,,,6.5,10.0,,0,,,,2024,,,Aluno-178,05/10/2008,16,Ágata,Ametista,"7,025",7.6,"2,5","2,5","7,5",Fase 5 (1° EM),,"7,406658333",Avaliador-7,,Colégio Arco Íris Evolução,Cursando,Cursando,AMETISTA,0
RA-1172,5,5A,,,,Feminino,2023,Pública,,,QUARTZO,5.719565079,,,,5.0,Avaliador-23,,Avaliador-24,,Avaliador-26,,Avaliador-1,,7.5,6.1,6.3,,3.3,,,,,6.2,5.0,,-1,,,,2024,,,Aluno-1172,27/08/2007,17,,Ametista,,7.3,"0,0","5,0",5,Fase 6 (2° EM),,"7,030108333",Avaliador-7,,EE Donizetti Aparecido Leite Professor,Cursando,Cursando,QUARTZO,1
RA-180,5,5A,,,,Masculino,2021,Privada - Programa de Apadrinhamento,Topázio,Topázio,TOPAZIO,8.801463636,,,,5.0,Avaliador-23,,Avaliador-24,,Avaliador-26,,Avaliador-1,,9.2,9.4,7.5,,8.5,,,,,8.7,10.0,,2,,,,2024,,,Aluno-180,22/09/2010,14,Topázio,Topázio,"8,442",8.1,"9,0","8,5",8,Fase 3 (7° e 8° ano),,"8,283216667",Avaliador-7,,Colégio Arco Íris Evolução,Cursando,Cursando,TOPAZIO,1
RA-181,5,5A,,,,Feminino,2021,Privada - Programa de Apadrinhamento,Topázio,Ametista,AMETISTA,7.439841414,,,,5.0,Avaliador-23,,Avaliador-24,,Avaliador-26,,Avaliador-1,,7.5,8.7,6.3,,4.3,,,,,8.4,10.0,,0,,,,2024,,,Aluno-181,01/03/2009,15,Topázio,Ametista,"8,623",7.6,"0,0","7,5","5,5",Fase 5 (1° EM),,"7,671208333",Avaliador-7,,Colégio Arco Íris Evolução,Cursando,Cursando,AMETISTA,0
RA-121,5,5A,,,,Feminino,2021,Pública,,Ágata,AMETISTA,7.476158297,,,,5.0,Avaliador-23,,Avaliador-24,,Avaliador-26,,Avaliador-1,,8.8,8.2,6.3,,8.8,,,,,6.8,5.0,,-2,,,,2024,,,Aluno-121,12/11/2006,17,Ametista,Agata,"7,245",7.3,"7,5","9,0",10,Fase 7 (3° EM),,"6,811875",Avaliador-7,,EE Joaquim Mendes Feliz,Cursando,Cursando,AMETISTA,0
RA-211,5,5A,,,,Masculino,2021,Privada - Programa de Apadrinhamento,,Topázio,TOPAZIO,8.283601876,,,,5.0,Avaliador-23,,Avaliador-24,,Avaliador-26,,Avaliador-1,,9.6,9.4,7.5,,7.0,,,,,7.9,10.0,,0,,,,2024,,,Aluno-211,15/06/2009,15,Topázio,Topázio,"8,465",7.3,"5,5","6,5",9,Fase 5 (1° EM),,"8,024791667",Avaliador-7,,Colégio Arco Íris Evolução,Cursando,Cursando,TOPAZIO,0
RA-1198,5,5A,,,,Feminino,2023,Pública,,,AGATA,6.921774892,,,,5.0,Avaliador-23,,Avaliador-24,,Avaliador-26,,Avaliador-1,,8.8,9.5,7.5,,3.5,,,,,7.3,5.0,,-1,,,,2024,,,Aluno-1198,11/08/2007,17,,Ametista,,7.4,"0,0","1,0","9,5",Fase 6 (2° EM),,"7,515233333",Avaliador-7,,EE Joaquim Mendes Feliz,Cursando,Cursando,AGATA,0
RA-110,5,5A,,,,Masculino,2021,Privada - Programa de Apadrinhamento,Ametista,Topázio,TOPAZIO,8.632493939,,,,5.0,Avaliador-23,,Avaliador-24,,Avaliador-26,,Avaliador-1,,9.2,9.7,6.3,,8.5,,,,,8.5,10.0,,0,,,,2024,,,Aluno-110,19/07/2008,16,Topázio,Topázio,"8,150",7.5,"10,0","7,0","8,5",Fase 5 (1° EM),,"8,0879",Avaliador-7,,Colégio Arco Íris Evolução,Cursando,Cursando,TOPAZIO,0
RA-189,5,5A,,,,Masculino,2021,Privada - Programa de Apadrinhamento,Ametista,Ametista,TOPAZIO,8.586533333,,,,5.0,Avaliador-23,,Avaliador-24,,Avaliador-26,,Avaliador-1,,10.0,10.0,6.3,,8.2,,,,,8.2,10.0,,0,,,,2024,,,Aluno-189,23/12/2008,15,Ametista,Ametista,"7,629",6.9,"7,0","7,5",10,Fase 5 (1° EM),,"7,727325",Avaliador-7,,Colégio Arco Íris Evolução,Cursando,Cursando,TOPAZIO,0
RA-127,5,5A,,,,Feminino,2022,Privada - Programa de Apadrinhamento,,,TOPAZIO,8.560593939,,,,5.0,Avaliador-23,,Avaliador-24,,Avaliador-26,,Avaliador-1,,8.8,9.5,7.5,,7.8,,,,,8.5,10.0,,0,,,,2024,,,Aluno-127,18/07/2008,16,Topázio,Ametista,"8,283",7.6,"10,0","3,5",10,Fase 5 (1° EM),,"7,91935",Avaliador-7,,Colégio Arco Íris Evolução,Cursando,Cursando,TOPAZIO,0
RA-115,5,5A,,,,Feminino,2021,Pública,Ametista,Ametista,QUARTZO,5.404184696,,,,5.0,Avaliador-23,,Avaliador-24,,Avaliador-26,,Avaliador-1,,7.9,4.2,6.3,,4.2,,,,,5.7,5.0,,-2,,,,2024,,,Aluno-115,18/11/2006,17,Quartzo,Agata,"5,886",6.8,"6,5","4,5","1,5",Fase 7 (3° EM),,"6,319141667",Avaliador-7,,EE Joaquim Mendes Feliz,Cursando,Cursando,QUARTZO,1
RA-215,5,5B,,,,Feminino,2021,Pública,,Ágata,AMETISTA,7.045258874,,,,5.0,Avaliador-23,,Avaliador-24,,Avaliador-26,,Avaliador-1,,7.1,6.5,6.3,,5.7,,,,,7.4,10.0,,0,,,,2024,,,Aluno-215,21/02/2009,15,Ametista,Ametista,"7,172",8.0,"5,0","2,0",10,Fase 5 (1° EM),,"7,166475",Avaliador-7,,EE Paschoal Carlos Magno,Cursando,Cursando,AMETISTA,0
RA-1598,5,5B,,,,Feminino,2024,Pública,,,TOPAZIO,8.465628571,,,,5.0,Avaliador-23,,Avaliador-24,,Avaliador-26,,Avaliador-1,,9.6,8.9,7.5,,7.5,,,,,8.2,10.0,,0,,,,2024,,,Aluno-1598,27/02/2009,15,,,,8.4,"7,5","7,5",,Fase 5 (1° EM),,,Avaliador-7,,EE Paschoal Carlos Magno,Cursando,Cursando,TOPAZIO,0
RA-1174,5,5B,,,,Feminino,2023,Pública,,,AMETISTA,7.37421342,,,,5.0,Avaliador-23,,Avaliador-24,,Avaliador-26,,Avaliador-1,,8.8,8.3,6.3,,5.0,,,,,7.3,10.0,,0,,,,2024,,,Aluno-1174,19/10/2008,16,,Ametista,,7.5,"5,0","3,0",7,Fase 5 (1° EM),,"7,333591667",Avaliador-7,,EE Olivia de Faria Nogueira,Cursando,Cursando,AMETISTA,0
RA-192,5,5B,,,,Masculino,2021,Privada,,Quartzo,AGATA,6.882960606,,,,5.0,Avaliador-23,,Avaliador-24,,Avaliador-26,,Avaliador-1,,8.3,6.4,7.5,,7.2,,,,,6.9,5.0,,-2,,,,2024,,,Aluno-192,16/01/2007,17,Quartzo,Agata,"4,932",7.1,"4,0","7,5",10,Fase 7 (3° EM),,"6,616016667",Avaliador-7,,Rede Decisão - Unidade União,Cursando,Cursando,AGATA,0
RA-220,5,5B,,,,Feminino,2022,Pública,,,AMETISTA,7.698777056,,,,5.0,Avaliador-23,,Avaliador-24,,Avaliador-26,,Avaliador-1,,8.8,8.2,6.3,,6.8,,,,,7.3,10.0,,0,,,,2024,,,Aluno-220,30/01/2009,15,Ágata,Ametista,"7,028",7.3,"8,0","3,5",9,Fase 5 (1° EM),,"7,102016667",Avaliador-7,,EE Joaquim Mendes Feliz,Cursando,Cursando,AMETISTA,0
RA-186,5,5B,,,,Feminino,2021,Privada,Ametista,Ametista,TOPAZIO,8.325963636,,,,5.0,Avaliador-23,,Avaliador-24,,Avaliador-26,,Avaliador-1,,7.9,9.6,6.3,,7.2,,,,,8.7,10.0,,1,,,,2024,,,Aluno-186,10/07/2009,15,Ametista,Ametista,"7,832",8.1,"6,0","7,0","8,5",Fase 4 (9° ano),,"7,817541667",Avaliador-7,,Colégio Nogueira e Sonho de Criança,Cursando,Cursando,TOPAZIO,1
RA-1181,5,5B,,,,Feminino,2023,Pública,,,AGATA,6.201581674,,,,5.0,Avaliador-23,,Avaliador-24,,Avaliador-26,,Avaliador-1,,9.2,5.0,6.3,,3.8,,,,,5.9,10.0,,0,,,,2024,,,Aluno-1181,05/01/2009,15,,Agata,,7.1,"1,0","1,0","9,5",Fase 5 (1° EM),,"6,971266667",Avaliador-7,,EE Paschoal Carlos Magno,Cursando,Cursando,AGATA,0
RA-1599,5,5B,,,,Feminino,2024,Pública,,,AMETISTA,7.605933333,,,,5.0,Avaliador-23,,Avaliador-24,,Avaliador-26,,Avaliador-1,,8.3,9.7,7.5,,6.5,,,,,7.6,5.0,,-2,,,,2024,,,Aluno-1599,19/11/2006,17,,,,7.8,"7,0","6,0",,Fase 7 (3° EM),,,Avaliador-7,,EE Joaquim Mendes Feliz,Cursando,Cursando,AMETISTA,0
RA-111,5,5B,,,,Feminino,2021,Privada - Programa de Apadrinhamento,Ametista,Topázio,TOPAZIO,8.667693939,,,,5.0,Avaliador-23,,Avaliador-24,,Avaliador-26,,Avaliador-1,,9.2,9.5,6.3,,8.3,,,,,8.7,10.0,,0,,,,2024,,,Aluno-111,27/06/2009,15,Topázio,Ametista,"8,646",8.1,"8,0","7,0",10,Fase 5 (1° EM),,"7,566458333",Avaliador-7,,Colégio Arco Íris Evolução,Cursando,Cursando,TOPAZIO,0
RA-1600,5,5B,,,,Feminino,2024,Pública,,,AGATA,6.750618519,,,,5.0,Avaliador-23,,Avaliador-24,,Avaliador-26,,Avaliador-1,,8.8,8.4,6.3,,5.7,,,,,6.0,5.0,,-2,,,,2024,,,Aluno-1600,08/06/2007,17,,,,7.3,"5,0","2,0",10,Fase 7 (3° EM),,,Avaliador-7,,EE Paschoal Carlos Magno,Cursando,Cursando,AGATA,0
RA-1601,5,5C,,,,Feminino,2024,Pública,,,AMETISTA,7.2431,,,,4.0,Avaliador-23,,Avaliador-22,,Avaliador-1,,Avaliador-5,,8.8,7.0,7.5,,6.5,,,,,8.3,5.0,,-1,,,,2024,,,Aluno-1601,08/10/2007,17,,,,7.5,"5,0","5,0","9,5",Fase 6 (2° EM),,,,,EE Leonice de Aquino Oliveira,Cursando,Cursando,AMETISTA,0
RA-176,5,5C,,,,Feminino,2021,Privada - Programa de Apadrinhamento,Topázio,Ametista,TOPAZIO,8.828632576,,,,4.0,Avaliador-23,,Avaliador-22,,Avaliador-1,,Avaliador-5,,9.6,9.5,6.3,,8.8,,,,,8.5,10.0,,1,,,,2024,,,Aluno-176,28/08/2009,15,Topázio,Topázio,"8,427",8.6,"9,0","8,0","9,5",Fase 4 (9° ano),,"8,316833333",,,Colégio Arco Íris Evolução,Cursando,Cursando,TOPAZIO,1
RA-1602,5,5C,,,,Feminino,2024,Pública,,,TOPAZIO,8.041889815,,,,4.0,Avaliador-23,,Avaliador-22,,Avaliador-1,,Avaliador-5,,7.9,8.8,7.5,,7.2,,,,,7.9,10.0,,0,,,,2024,,,Aluno-1602,09/05/2009,15,,,,7.3,"9,5","2,0",10,Fase 5 (1° EM),,,,,EE Leonice de Aquino Oliveira,Cursando,Cursando,TOPAZIO,0
RA-1603,5,5C,,,,Feminino,2024,Pública,,,AMETISTA,7.836518518,,,,4.0,Avaliador-23,,Avaliador-22,,Avaliador-1,,Avaliador-5,,7.5,9.3,7.5,,8.3,,,,,7.8,5.0,,-1,,,,2024,,,Aluno-1603,13/02/2008,16,,,,7.5,"8,5","7,0","9,5",Fase 6 (2° EM),,,,,EE Olivia de Faria Nogueira,Cursando,Cursando,AMETISTA,0
RA-1604,5,5C,,,,Masculino,2024,Pública,,,TOPAZIO,8.011855556,,,,4.0,Avaliador-23,,Avaliador-22,,Avaliador-1,,Avaliador-5,,9.2,7.8,7.5,,8.5,,,,,8.9,5.0,,-1,,,,2024,,,Aluno-1604,22/02/2008,16,,,,8.1,"10,0","5,5",10,Fase 6 (2° EM),,,,,EE Maria André Schunck Dona,Cursando,Cursando,TOPAZIO,0
RA-193,5,5C,,,,Masculino,2021,Privada - Programa de Apadrinhamento,Topázio,Topázio,TOPAZIO,8.46504697,,,,4.0,Avaliador-23,,Avaliador-22,,Avaliador-1,,Avaliador-5,,8.8,9.8,6.3,,7.0,,,,,8.8,10.0,,1,,,,2024,,,Aluno-193,17/02/2010,14,Topázio,Ametista,"8,155",8.4,"6,5","4,5",10,Fase 4 (9° ano),,"7,718566667",,,Colégio Arco Íris Evolução,Cursando,Cursando,TOPAZIO,1
RA-195,5,5C,,,,Feminino,2021,Privada - Programa de Apadrinhamento,Ametista,Ametista,TOPAZIO,8.469049603,,,,4.0,Avaliador-23,,Avaliador-22,,Avaliador-1,,Avaliador-5,,7.5,9.7,6.3,,7.8,,,,,9.0,10.0,,1,,,,2024,,,Aluno-195,12/10/2009,15,Ametista,Ametista,"8,017",8.0,"9,0","6,5",8,Fase 4 (9° ano),,"7,60205",,,Colégio Arco Íris Evolução,Cursando,Cursando,TOPAZIO,1
RA-196,5,5C,,,,Masculino,2021,Privada - Programa de Apadrinhamento,Ametista,Topázio,TOPAZIO,8.823550938,,,,4.0,Avaliador-23,,Avaliador-22,,Avaliador-1,,Avaliador-5,,8.8,9.7,7.5,,8.0,,,,,8.9,10.0,,1,,,,2024,,,Aluno-196,23/01/2010,14,Topázio,Ametista,"8,124",8.8,"8,0","7,0",9,Fase 4 (9° ano),,"7,560991667",,,Colégio Arco Íris Evolução,Cursando,Cursando,TOPAZIO,1
RA-197,5,5C,,,,Feminino,2021,Privada - Programa de Apadrinhamento,,Topázio,TOPAZIO,8.568238636,,,,4.0,Avaliador-23,,Avaliador-22,,Avaliador-1,,Avaliador-5,,7.5,9.8,6.3,,8.3,,,,,8.8,10.0,,0,,,,2024,,,Aluno-197,19/12/2009,14,Topázio,Ametista,"8,218",8.0,"7,0","8,0",10,Fase 5 (1° EM),,"7,967608333",,,Colégio Arco Íris Evolução,Cursando,Cursando,TOPAZIO,0
RA-229,5,5C,,,,Masculino,2022,Privada - Programa de Apadrinhamento,,,TOPAZIO,8.852545635,,,,4.0,Avaliador-23,,Avaliador-22,,Avaliador-1,,Avaliador-5,,9.6,9.8,5.6,,8.8,,,,,8.8,10.0,,1,,,,2024,,,Aluno-229,09/04/2010,14,Topázio,Topázio,"8,620",8.3,"9,5","7,0",10,Fase 4 (9° ano),,"8,207591667",,,Colégio Arco Íris Evolução,Cursando,Cursando,TOPAZIO,1
RA-202,5,5C,,,,Feminino,2021,Pública,Ametista,Ametista,AMETISTA,7.351215476,,,,4.0,Avaliador-23,,Avaliador-22,,Avaliador-1,,Avaliador-5,,8.3,7.9,6.3,,7.5,,,,,7.8,5.0,,-1,,,,2024,,,Aluno-202,02/06/2008,16,Quartzo,Agata,"5,201",7.7,"8,5","6,0",8,Fase 6 (2° EM),,"6,791641667",,,EE Leonice de Aquino Oliveira,Cursando,Cursando,AMETISTA,0
RA-1176,5,5C,,,,Masculino,2023,Privada - Programa de Apadrinhamento,,,TOPAZIO,8.91481627,,,,4.0,Avaliador-23,,Avaliador-22,,Avaliador-1,,Avaliador-5,,8.8,9.7,6.3,,9.2,,,,,8.9,10.0,,1,,,,2024,,,Aluno-1176,23/05/2010,14,,Topázio,,8.6,"10,0","8,0","9,5",Fase 4 (9° ano),,"8,881483333",,,Colégio Arco Íris Evolução,Cursando,Cursando,TOPAZIO,1
RA-1177,5,5C,,,,Feminino,2023,Pública,,,TOPAZIO,8.323303947,,,,4.0,Avaliador-23,,Avaliador-22,,Avaliador-1,,Avaliador-5,,8.8,9.8,6.3,,7.3,,,,,8.1,10.0,,0,,,,2024,,,Aluno-1177,15/11/2008,15,,Topázio,,7.7,"9,5","5,5",7,Fase 5 (1° EM),,"8,345491667",,,EE Mario Francisco de Amorim,Cursando,Cursando,TOPAZIO,0
RA-146,5,5D,,,,Feminino,2022,Pública,,,TOPAZIO,8.134554885,,,,5.0,Avaliador-23,,Avaliador-26,,Avaliador-22,,Avaliador-1,,8.8,9.5,5.6,,9.3,,,,,8.3,5.0,,-2,,,,2024,,,Aluno-146,06/06/2007,17,Ametista,Ametista,"7,947",7.7,"9,0","9,0",10,Fase 7 (3° EM),,"7,584483333",Avaliador-5,,EE Mario Francisco de Amorim,Cursando,Cursando,TOPAZIO,0
RA-1199,5,5D,,,,Masculino,2023,Concluiu o 3º EM,,,AMETISTA,7.614235714,,,,5.0,Avaliador-23,,Avaliador-26,,Avaliador-22,,Avaliador-1,,7.5,8.6,5.0,,9.0,,,,,8.5,5.0,,-2,,,,2024,,,Aluno-1199,11/01/2006,18,,Ametista,,6.6,"10,0","7,0",10,Fase 7 (3° EM),,"7,024933333",Avaliador-5,,Concluiu o 3º EM,Cursando,Cursando,AMETISTA,0
RA-1178,5,5D,,,,Masculino,2023,Pública,,,TOPAZIO,8.093474603,,,,5.0,Avaliador-23,,Avaliador-26,,Avaliador-22,,Avaliador-1,,8.8,9.7,6.3,,8.3,,,,,8.7,5.0,,-1,,,,2024,,,Aluno-1178,01/05/2007,17,,Ametista,,7.5,"9,0","8,0",8,Fase 6 (2° EM),,"7,066475",Avaliador-5,,EE Mario Francisco de Amorim,Cursando,Cursando,TOPAZIO,0
RA-149,5,5D,,,,Feminino,2022,Pública,,,QUARTZO,5.731617385,,,,5.0,Avaliador-23,,Avaliador-26,,Avaliador-22,,Avaliador-1,,9.6,4.1,6.3,,3.8,,,,,6.6,5.0,,-2,,,,2024,,,Aluno-149,05/02/2007,17,Ágata,Quartzo,"6,323",7.3,"0,0","6,5",5,Fase 7 (3° EM),,"5,622266667",Avaliador-5,,EE Leonice de Aquino Oliveira,Cursando,Cursando,QUARTZO,1
RA-1605,5,5D,,,,Masculino,2024,Pública,,,QUARTZO,4.920488889,,,,5.0,Avaliador-23,,Avaliador-26,,Avaliador-22,,Avaliador-1,,0.0,5.1,7.5,,2.5,,,,,7.0,5.0,,-1,,,,2024,,,Aluno-1605,05/06/2008,16,,,,7.5,"0,0","7,5",0,Fase 6 (2° EM),,,Avaliador-5,,EE Leonice de Aquino Oliveira,Cursando,Cursando,QUARTZO,1
RA-107,5,5D,,,,Feminino,2021,Pública,Topázio,Ágata,AGATA,6.676130827,,,,5.0,Avaliador-23,,Avaliador-26,,Avaliador-22,,Avaliador-1,,7.5,8.0,7.5,,4.7,,,,,7.0,5.0,,-1,,,,2024,,,Aluno-107,25/11/2007,16,Ágata,Agata,"6,258",7.5,"0,0","4,5","9,5",Fase 6 (2° EM),,"6,845208333",Avaliador-5,,EE Mario Francisco de Amorim,Cursando,Cursando,AGATA,0
RA-184,5,5D,,,,Masculino,2021,Privada - Programa de Apadrinhamento,Ametista,Ametista,TOPAZIO,8.471456704,,,,5.0,Avaliador-23,,Avaliador-26,,Avaliador-22,,Avaliador-1,,8.8,8.7,6.3,,8.2,,,,,9.0,10.0,,1,,,,2024,,,Aluno-184,27/03/2010,14,Ametista,Topázio,"7,280",8.0,"9,5","5,0",10,Fase 4 (9° ano),,"8,430241667",Avaliador-5,,Colégio Arco Íris Evolução,Cursando,Cursando,TOPAZIO,1
RA-1606,5,5D,,,,Feminino,2024,Pública,,,QUARTZO,5.82167963,,,,5.0,Avaliador-23,,Avaliador-26,,Avaliador-22,,Avaliador-1,,8.3,5.1,7.5,,2.5,,,,,7.1,5.0,,-2,,,,2024,,,Aluno-1606,17/12/2006,17,,,,7.8,"7,5","0,0",0,Fase 7 (3° EM),,,Avaliador-5,,EE Paschoal Carlos Magno,Cursando,Cursando,QUARTZO,1
RA-1607,5,5D,,,,Masculino,2024,Pública,,,QUARTZO,4.899894444,,,,5.0,Avaliador-23,,Avaliador-26,,Avaliador-22,,Avaliador-1,,5.8,6.2,5.6,,0.0,,,,,6.8,5.0,,-1,,,,2024,,,Aluno-1607,28/02/2008,16,,,,6.6,,"0,0",0,Fase 6 (2° EM),,,Avaliador-5,,EE Olivia de Faria Nogueira,Cursando,Cursando,QUARTZO,1
RA-1608,5,5D,,,,Masculino,2024,Pública,,,AMETISTA,7.072539815,,,,5.0,Avaliador-23,,Avaliador-26,,Avaliador-22,,Avaliador-1,,8.8,7.2,7.5,,5.0,,,,,6.8,10.0,,0,,,,2024,,,Aluno-1608,19/04/2009,15,,,,6.4,"8,5","3,5",3,Fase 5 (1° EM),,,Avaliador-5,,EE Paschoal Carlos Magno,Cursando,Cursando,AMETISTA,0
RA-1173,5,5D,,,,Masculino,2023,Pública,,,TOPAZIO,8.220132916,,,,5.0,Avaliador-23,,Avaliador-26,,Avaliador-22,,Avaliador-1,,9.2,9.7,7.5,,5.8,,,,,8.2,10.0,,0,,,,2024,,,Aluno-1173,31/05/2009,15,,Ametista,,8.1,"6,0","7,5",4,Fase 5 (1° EM),,"7,67285",Avaliador-5,,EE Leonice de Aquino Oliveira,Cursando,Cursando,TOPAZIO,0
RA-237,5,5F,,,,Feminino,2022,Privada - Programa de Apadrinhamento,,,AMETISTA,7.931384271,,,,3.0,Avaliador-24,,Avaliador-1,,Avaliador-7,,,,8.8,9.7,6.3,,7.7,,,,,8.3,5.0,,-1,,,,2024,,,Aluno-237,25/06/2008,16,Topázio,Ametista,"8,084",7.9,"6,0","7,0",10,Fase 6 (2° EM),,"7,436566667",,,Colégio Arco Íris Evolução,Cursando,Cursando,AMETISTA,0
